Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
precancel_seller_10_15,Data representing the precancel seller 10 15.,"logistics.lsp_funnel_view.""precancel_seller_10_15""",logistics.lsp_funnel_view,
precancel_seller_15_20,Data representing the precancel seller 15 20.,"logistics.lsp_funnel_view.""precancel_seller_15_20""",logistics.lsp_funnel_view,
precancel_seller_gt_20,Data representing the precancel seller gt 20.,"logistics.lsp_funnel_view.""precancel_seller_gt_20""",logistics.lsp_funnel_view,
precancel_logistics,Data representing the precancel logistics.,"logistics.lsp_funnel_view.""precancel_logistics""",logistics.lsp_funnel_view,
precancel_logistics_0_2,Data representing the precancel logistics 0 2.,"logistics.lsp_funnel_view.""precancel_logistics_0_2""",logistics.lsp_funnel_view,
precancel_logistics_3_5,Data representing the precancel logistics 3 5.,"logistics.lsp_funnel_view.""precancel_logistics_3_5""",logistics.lsp_funnel_view,
precancel_logistics_5_10,Data representing the precancel logistics 5 10.,"logistics.lsp_funnel_view.""precancel_logistics_5_10""",logistics.lsp_funnel_view,
precancel_logistics_10_15,Data representing the precancel logistics 10 15.,"logistics.lsp_funnel_view.""precancel_logistics_10_15""",logistics.lsp_funnel_view,
precancel_logistics_15_20,Data representing the precancel logistics 15 20.,"logistics.lsp_funnel_view.""precancel_logistics_15_20""",logistics.lsp_funnel_view,
precancel_logistics_gt_20,Data representing the precancel logistics gt 20.,"logistics.lsp_funnel_view.""precancel_logistics_gt_20""",logistics.lsp_funnel_view,
postassigned_cancel,Data representing the postassigned cancel.,"logistics.lsp_funnel_view.""postassigned_cancel""",logistics.lsp_funnel_view,
postcancel_buyer,Data representing the postcancel buyer.,"logistics.lsp_funnel_view.""postcancel_buyer""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup,Data representing the postcancel buyer prepickup.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup_0_2,Data representing the postcancel buyer prepickup 0 2.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup_0_2""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup_3_5,Data representing the postcancel buyer prepickup 3 5.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup_3_5""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup_5_10,Data representing the postcancel buyer prepickup 5 10.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup_5_10""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup_10_15,Data representing the postcancel buyer prepickup 10 15.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup_10_15""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup_15_20,Data representing the postcancel buyer prepickup 15 20.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup_15_20""",logistics.lsp_funnel_view,
postcancel_buyer_prepickup_gt_20,Data representing the postcancel buyer prepickup gt 20.,"logistics.lsp_funnel_view.""postcancel_buyer_prepickup_gt_20""",logistics.lsp_funnel_view,
postcancel_buyer_postpickup,Data representing the postcancel buyer postpickup.,"logistics.lsp_funnel_view.""postcancel_buyer_postpickup""",logistics.lsp_funnel_view,
postcancel_seller,Data representing the postcancel seller.,"logistics.lsp_funnel_view.""postcancel_seller""",logistics.lsp_funnel_view,
postcancel_seller_prepickup,Data representing the postcancel seller prepickup.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup""",logistics.lsp_funnel_view,
postcancel_seller_prepickup_0_2,Data representing the postcancel seller prepickup 0 2.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup_0_2""",logistics.lsp_funnel_view,
postcancel_seller_prepickup_3_5,Data representing the postcancel seller prepickup 3 5.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup_3_5""",logistics.lsp_funnel_view,
postcancel_seller_prepickup_5_10,Data representing the postcancel seller prepickup 5 10.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup_5_10""",logistics.lsp_funnel_view,
postcancel_seller_prepickup_10_15,Data representing the postcancel seller prepickup 10 15.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup_10_15""",logistics.lsp_funnel_view,
postcancel_seller_prepickup_15_20,Data representing the postcancel seller prepickup 15 20.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup_15_20""",logistics.lsp_funnel_view,
postcancel_seller_prepickup_gt_20,Data representing the postcancel seller prepickup gt 20.,"logistics.lsp_funnel_view.""postcancel_seller_prepickup_gt_20""",logistics.lsp_funnel_view,
postcancel_seller_postpickup,Data representing the postcancel seller postpickup.,"logistics.lsp_funnel_view.""postcancel_seller_postpickup""",logistics.lsp_funnel_view,
postcancel_logistics,Data representing the postcancel logistics.,"logistics.lsp_funnel_view.""postcancel_logistics""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup,Data representing the postcancel logistics prepickup.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup_0_2,Data representing the postcancel logistics prepickup 0 2.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup_0_2""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup_3_5,Data representing the postcancel logistics prepickup 3 5.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup_3_5""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup_5_10,Data representing the postcancel logistics prepickup 5 10.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup_5_10""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup_10_15,Data representing the postcancel logistics prepickup 10 15.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup_10_15""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup_15_20,Data representing the postcancel logistics prepickup 15 20.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup_15_20""",logistics.lsp_funnel_view,
postcancel_logistics_prepickup_gt_20,Data representing the postcancel logistics prepickup gt 20.,"logistics.lsp_funnel_view.""postcancel_logistics_prepickup_gt_20""",logistics.lsp_funnel_view,
postcancel_logistics_postpickup,Data representing the postcancel logistics postpickup.,"logistics.lsp_funnel_view.""postcancel_logistics_postpickup""",logistics.lsp_funnel_view,
preassigned_open,Data representing the preassigned open.,"logistics.lsp_funnel_view.""preassigned_open""",logistics.lsp_funnel_view,
postassigned_open,Data representing the postassigned open.,"logistics.lsp_funnel_view.""postassigned_open""",logistics.lsp_funnel_view,
"▼ master_log   (base table, 32 cols)",,,logistics.master_log,"CREATE INDEX master_log_transaction_id ON logistics.master_log USING btree (transaction_id)

CREATE INDEX idx_date_master_log ON logistics.master_log USING btree (date)

CREATE INDEX idx_f_agent_assigned_at_date ON logistics.master_log USING btree (f_agent_assigned_at_date)

CREATE INDEX idx_fulfillment_type_master_log ON logistics.master_log USING btree (fulfillment_type)

CREATE INDEX idx_master_log_retail_order_id ON logistics.master_log USING btree (retail_order_id)

CREATE INDEX idx_masterlog_covering ON logistics.master_log USING btree (retail_order_id, order_created_at DESC, drop_row, date, latest_order_status) INCLUDE (delivered_date, cancelled_date, f_ready_to_ship_at_date, promised_time_to_deliver, shipment_type)

CREATE INDEX idx_masterlog_drop_row ON logistics.master_log USING btree (drop_row)

CREATE INDEX idx_order_id_master_log ON logistics.master_log USING btree (order_id)

CREATE INDEX idx_order_status_master_log ON logistics.master_log USING btree (latest_order_status)

CREATE INDEX idx_row_updated_master_log ON logistics.master_log USING btree (row_updated)

CREATE INDEX idx_upsert_updated_master_log ON logistics.master_log USING btree (bpp_id, order_id, transaction_id, order_created_at)"
bap_id,Unique identifier for the Buyer App (BAP).,"logistics.master_log.""bap_id""",logistics.master_log,
bpp_id,Unique identifier for the Seller App (BPP).,"logistics.master_log.""bpp_id""",logistics.master_log,
order_id,Unique identifier for order.,"logistics.master_log.""order_id""",logistics.master_log,
transaction_id,Unique ONDC transaction identifier.,"logistics.master_log.""transaction_id""",logistics.master_log,
fulfillment_status,Turn-Around-Time (TAT) measurement.,"logistics.master_log.""fulfillment_status""",logistics.master_log,
cod_order,Data representing the cod order.,"logistics.master_log.""cod_order""",logistics.master_log,
date,Timestamp or date indicating when date occurred.,"logistics.master_log.""date""",logistics.master_log,
order_created_at,Timestamp when the record was created.,"logistics.master_log.""order_created_at""",logistics.master_log,
cancellation_code,Timestamp or date indicating when cancellation code occurred.,"logistics.master_log.""cancellation_code""",logistics.master_log,
latest_order_status,Turn-Around-Time (TAT) measurement.,"logistics.master_log.""latest_order_status""",logistics.master_log,
retail_order_id,Unique identifier for retail order.,"logistics.master_log.""retail_order_id""",logistics.master_log,
pick_up_pincode,Indian postal code (pincode).,"logistics.master_log.""pick_up_pincode""",logistics.master_log,
delivery_pincode,Indian postal code (pincode).,"logistics.master_log.""delivery_pincode""",logistics.master_log,
retail_category,Timestamp or date indicating when retail category occurred.,"logistics.master_log.""retail_category""",logistics.master_log,
shipment_type,Data representing the shipment type.,"logistics.master_log.""shipment_type""",logistics.master_log,
motorable_distance,Data representing the motorable distance.,"logistics.master_log.""motorable_distance""",logistics.master_log,
provider_name,Unique identifier for provider name.,"logistics.master_log.""provider_name""",logistics.master_log,
pickup_tat,Turn-Around-Time (TAT) measurement.,"logistics.master_log.""pickup_tat""",logistics.master_log,
rts_tat,Turn-Around-Time (TAT) measurement.,"logistics.master_log.""rts_tat""",logistics.master_log,
f_ready_to_ship_at_date,Timestamp or date indicating when f ready to ship at date occurred.,"logistics.master_log.""f_ready_to_ship_at_date""",logistics.master_log,
f_at_pickup_from_date,Timestamp or date indicating when f at pickup from date occurred.,"logistics.master_log.""f_at_pickup_from_date""",logistics.master_log,
f_agent_assigned_at_date,Timestamp or date indicating when f agent assigned at date occurred.,"logistics.master_log.""f_agent_assigned_at_date""",logistics.master_log,
delivered_date,Timestamp or date indicating when delivered date occurred.,"logistics.master_log.""delivered_date""",logistics.master_log,
cancelled_date,Timestamp or date indicating when cancelled date occurred.,"logistics.master_log.""cancelled_date""",logistics.master_log,
picked_date,Timestamp or date indicating when picked date occurred.,"logistics.master_log.""picked_date""",logistics.master_log,
drop_row,Data representing the drop row.,"logistics.master_log.""drop_row""",logistics.master_log,
row_updated,Timestamp or date indicating when row updated occurred.,"logistics.master_log.""row_updated""",logistics.master_log,
promised_time_to_deliver,Timestamp or date indicating when promised time to deliver occurred.,"logistics.master_log.""promised_time_to_deliver""",logistics.master_log,
fulfillment_type,Data representing the fulfillment type.,"logistics.master_log.""fulfillment_type""",logistics.master_log,
awb_number,Data representing the awb number.,"logistics.master_log.""awb_number""",logistics.master_log,
pick_up_lat,Timestamp or date indicating when pick up lat occurred.,"logistics.master_log.""pick_up_lat""",logistics.master_log,
pick_up_long,Data representing the pick up long.,"logistics.master_log.""pick_up_long""",logistics.master_log,
"▼ master_log_60days_dummy   (materialized view, 19 cols)",,,logistics.master_log_60days_dummy,"WITH table12 AS (
         SELECT master_log.bap_id,
            master_log.bpp_id,
            master_log.order_id,
            master_log.transaction_id,
            master_log.date,
            master_log.order_created_at,
            master_log.cancellation_code,
            master_log.retail_order_id,
            master_log.pick_up_pincode,
            master_log.delivery_pincode,
            master_log.retail_category,
            master_log.shipment_type,
            master_log.provider_name,
            master_log.f_agent_assigned_at_date,
            master_log.cancelled_date,
            master_log.picked_date,
            master_log.f_at_pickup_from_date,
                CASE
                    WHEN master_log.delivered_date IS NULL AND master_log.cancelled_date IS NOT NULL THEN 'Cancelled'::character varying
                    WHEN master_log.delivered_date IS NOT NULL AND master_log.cancelled_date IS NULL THEN 'Completed'::character varying
                    ELSE master_log.latest_order_status
                END AS order_status,
            row_number() OVER (PARTITION BY master_log.order_id, master_log.transaction_id, master_log.bap_id, master_log.bpp_id, master_log.order_created_at ORDER BY master_log.order_created_at DESC) AS rn_order
           FROM logistics.master_log
          WHERE master_log.date >= (date(now()) - '7 days'::interval day) AND master_log.drop_row = 0
        ), roi AS (
         SELECT table12.transaction_id,
            max(table12.retail_order_id::text) AS retail_order_id
           FROM table12
          GROUP BY table12.transaction_id
        ), table1 AS (
         SELECT t1_1.bap_id,
            t1_1.bpp_id,
            t1_1.order_id,
            t1_1.transaction_id,
            t1_1.date,
            t1_1.order_created_at,
            t1_1.cancellation_code,
            r.retail_order_id,
            t1_1.pick_up_pincode,
            t1_1.delivery_pincode,
            t1_1.retail_category,
            t1_1.shipment_type,
            t1_1.provider_name,
            t1_1.f_agent_assigned_at_date,
            t1_1.cancelled_date,
            t1_1.picked_date,
            t1_1.f_at_pickup_from_date,
            t1_1.order_status,
            t1_1.rn_order
           FROM table12 t1_1
             LEFT JOIN roi r ON r.transaction_id::text = t1_1.transaction_id::text
        ), base AS (
         SELECT COALESCE(l1.retail_order_id, l1.transaction_id::text) AS network_retail_order_id,
            l1.bpp_id,
            l1.order_created_at,
            l1.transaction_id,
            l1.order_id,
                CASE
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 'DAP'::text
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 'DANP'::text
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 'DNAP'::text
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 'DNANP'::text
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 'IPAP'::text
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 'IPANP'::text
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 'IPNAP'::text
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 'IPNANP'::text
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 'CAP'::text
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 'CANP'::text
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 'CNAP'::text
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 'CNANP'::text
                    ELSE NULL::text
                END AS mark,
                CASE
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 1
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 2
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 3
                    WHEN l1.order_status::text = 'Completed'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 4
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 5
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 6
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 7
                    WHEN (l1.order_status::text <> ALL (ARRAY['Completed'::character varying::text, 'Cancelled'::character varying::text])) AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 8
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 9
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NOT NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 10
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NOT NULL THEN 11
                    WHEN l1.order_status::text = 'Cancelled'::text AND l1.f_agent_assigned_at_date IS NULL AND COALESCE(l1.f_at_pickup_from_date, l1.picked_date) IS NULL THEN 12
                    ELSE 999
                END AS rank
           FROM table1 l1
        ), final AS (
         SELECT base.network_retail_order_id,
            base.transaction_id,
            base.bpp_id,
            min(base.rank) AS rank
           FROM base
          GROUP BY base.network_retail_order_id, base.transaction_id, base.bpp_id
        ), min_rank AS (
         SELECT base.network_retail_order_id,
            min(base.rank) AS min_rank
           FROM base
          GROUP BY base.network_retail_order_id
        ), base_dedup AS (
         SELECT f.network_retail_order_id,
            f.bpp_id,
            f.order_created_at,
            f.transaction_id,
            f.order_id,
            f.mark,
            f.rank,
            row_number() OVER (PARTITION BY f.network_retail_order_id ORDER BY f.order_created_at DESC) AS rn
           FROM base f
             JOIN min_rank m ON f.network_retail_order_id = m.network_retail_order_id AND f.rank = m.min_rank
        ), min_dedup AS (
         SELECT base_dedup.bpp_id,
            base_dedup.network_retail_order_id,
            base_dedup.transaction_id,
            base_dedup.order_id
           FROM base_dedup
          WHERE base_dedup.rn = 1
        )
 SELECT t1.bap_id,
    t1.bpp_id,
    t1.order_id,
    t1.transaction_id,
    t1.date,
    t1.order_created_at,
    t1.cancellation_code,
    t1.retail_order_id,
    t1.pick_up_pincode,
    t1.delivery_pincode,
    t1.retail_category,
    t1.shipment_type,
    t1.provider_name,
        CASE
            WHEN t1.f_agent_assigned_at_date IS NULL THEN 0
            ELSE 1
        END AS assigned,
    t1.cancelled_date,
    t1.picked_date,
    t1.order_status,
        CASE
            WHEN md.transaction_id::text = t1.transaction_id::text AND COALESCE(t1.retail_order_id, t1.transaction_id::text) = md.network_retail_order_id AND md.order_id::text = t1.order_id::text THEN 1
            ELSE 0
        END AS dedup,
    t1.rn_order
   FROM table1 t1
     LEFT JOIN min_dedup md ON md.bpp_id::text = t1.bpp_id::text AND md.transaction_id::text = t1.transaction_id::text AND COALESCE(t1.retail_order_id, t1.transaction_id::text) = md.network_retail_order_id AND md.order_id::text = t1.order_id::text;"
